TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
10408,2025-01-07,Sugar,Groceries,West,Online,8,3352.17,26817.36,Cash,3352
10409,2025-06-04,Tennis Racket,Sports,South,Online,5,5729.37,28646.85,UPI,5282
10410,2024-09-01,Football,Sports,South,Online,4,5624.93,22499.72,Net Banking,4026
10411,2024-08-20,Oil,Groceries,North,Online,8,3571.92,28575.36,Credit Card,5667
10412,2024-10-30,Painting,Home Decor,East,Offline,3,3519.6,10558.8,UPI,2297
10413,2025-01-22,Football,Sports,East,Offline,2,4567.17,9134.34,Net Banking,6847
10414,2024-10-24,Lamp,Home Decor,East,Online,8,8283.46,66267.68,Credit Card,7485
10415,2025-04-15,Smartphone,Electronics,East,Offline,1,6590.49,6590.49,Credit Card,3191
10416,2024-08-27,Rice,Groceries,South,Online,10,2428,24280,Net Banking,4575
10417,2025-05-16,Headphones,Electronics,North,Offline,5,2588.71,12943.55,UPI,2289
10418,2024-12-30,Perfume,Beauty,North,Online,9,4900.25,44102.25,Credit Card,2480
10419,2024-11-23,Headphones,Electronics,West,Offline,1,4852.11,4852.11,Cash,9543
10420,2025-04-23,Shampoo,Beauty,North,Online,4,5692.16,22768.64,Credit Card,8966
10421,2025-03-31,Curtains,Home Decor,North,Offline,3,5277.32,15831.96,Cash,4226
10422,2025-05-17,Jeans,Clothing,West,Online,1,1375.08,1375.08,UPI,2207
10423,2024-08-30,Laptop,Electronics,West,Online,4,1921.14,7684.56,Net Banking,5140
10424,2025-07-13,Jeans,Clothing,South,Offline,2,1882.58,3765.16,Cash,9086
10425,2025-02-06,Curtains,Home Decor,South,Offline,2,2603.62,5207.24,Net Banking,8315
10426,2024-10-12,Tennis Racket,Sports,West,Online,9,3863.88,34774.92,Credit Card,6114
10427,2024-11-10,Painting,Home Decor,West,Offline,2,3353.29,6706.58,Net Banking,5929
10428,2025-02-20,Headphones,Electronics,East,Online,7,7943.43,55604.01,UPI,1482
10429,2025-02-09,Oil,Groceries,North,Online,3,8488.72,25466.16,Credit Card,2306
10430,2025-03-30,Painting,Home Decor,East,Online,2,6766.01,13532.02,Net Banking,8347
10431,2024-08-25,Sugar,Groceries,South,Online,2,4309.63,8619.26,Net Banking,6419
10432,2025-07-16,Sweater,Clothing,West,Online,4,7469.24,29876.96,Credit Card,6948
10433,2024-12-05,T-Shirt,Clothing,North,Offline,3,1906.45,5719.35,Net Banking,7776
10434,2025-05-01,Laptop,Electronics,East,Online,2,1729.27,3458.54,UPI,7601
10435,2024-08-07,Sweater,Clothing,East,Online,9,5321.62,47894.58,Credit Card,7235
10436,2025-01-29,Rice,Groceries,West,Online,9,2396.28,21566.52,UPI,2351
10437,2025-01-31,Oil,Groceries,West,Online,4,2113.08,8452.32,Net Banking,1195
10438,2025-01-12,Sugar,Groceries,West,Online,5,5447.67,27238.35,Net Banking,6337
10439,2025-03-09,Painting,Home Decor,East,Online,7,6080.06,42560.42,Net Banking,6270
10440,2025-06-04,Perfume,Beauty,West,Online,7,9845.81,68920.67,Credit Card,4535
10441,2025-04-27,Laptop,Electronics,West,Offline,8,1532.16,12257.28,Net Banking,7979
10442,2025-01-11,Sweater,Clothing,North,Offline,6,6852.68,41116.08,Cash,3225
10443,2025-01-25,Yoga Mat,Sports,East,Online,6,326.16,1956.96,Cash,7149
10444,2025-06-21,Yoga Mat,Sports,West,Online,7,3056.52,21395.64,Credit Card,3160
10445,2024-07-19,Rice,Groceries,South,Offline,3,7113.31,21339.93,UPI,3143
10446,2025-02-16,Sugar,Groceries,South,Online,2,4666.79,9333.58,Credit Card,2156
10447,2024-07-19,Sugar,Groceries,South,Online,9,5187.41,46686.69,Credit Card,4697
10448,2025-07-09,Perfume,Beauty,East,Online,1,2867.08,2867.08,Cash,2868
10449,2025-05-30,Curtains,Home Decor,East,Offline,7,4604.61,32232.27,UPI,1551
10450,2025-04-30,Lipstick,Beauty,North,Offline,8,4635.08,37080.64,Credit Card,4782
10451,2025-03-25,Sweater,Clothing,North,Offline,2,8306.88,16613.76,Net Banking,7020
10452,2025-01-16,Oil,Groceries,North,Online,10,8288.39,82883.9,Credit Card,9576
10453,2025-06-04,Sweater,Clothing,East,Online,1,4694.77,4694.77,Net Banking,9388
10454,2025-03-13,Face Wash,Beauty,East,Online,5,5177.51,25887.55,Credit Card,6393
10455,2024-08-28,Tennis Racket,Sports,East,Offline,5,4266.5,21332.5,UPI,9988
10456,2024-11-16,Face Wash,Beauty,West,Offline,7,1590.27,11131.89,Credit Card,9024
10457,2024-10-15,Tennis Racket,Sports,North,Offline,7,1952.86,13670.02,Net Banking,1784
10458,2024-12-12,Tennis Racket,Sports,South,Offline,9,5430.36,48873.24,Cash,8837
10459,2025-03-07,Jacket,Clothing,West,Offline,8,3657.78,29262.24,Credit Card,4063
10460,2025-07-18,Tennis Racket,Sports,East,Online,8,4663.77,37310.16,Net Banking,1214
10461,2024-12-25,Camera,Electronics,North,Offline,10,5335.65,53356.5,Cash,1395
10462,2025-04-18,Shampoo,Beauty,East,Offline,3,4764.76,14294.28,UPI,5852
10463,2025-07-06,Lamp,Home Decor,North,Online,5,3120.4,15602,Credit Card,9113
10464,2025-06-30,Wheat,Groceries,North,Offline,9,1459.68,13137.12,Net Banking,2680
10465,2024-12-15,Cricket Bat,Sports,East,Offline,8,2962.56,23700.48,Credit Card,7934
10466,2025-04-23,T-Shirt,Clothing,West,Online,4,5420.57,21682.28,UPI,5832
10467,2025-01-19,Football,Sports,North,Online,6,4626.24,27757.44,Cash,5035
10468,2025-03-06,Sugar,Groceries,East,Offline,3,1836.11,5508.33,Cash,4642
10469,2024-12-24,Jeans,Clothing,East,Online,8,8893.16,71145.28,UPI,8482
10470,2025-02-14,Shampoo,Beauty,West,Offline,2,1099.72,2199.44,Net Banking,8005
10471,2024-09-23,Lamp,Home Decor,East,Online,7,1201.67,8411.69,Credit Card,7481
10472,2024-11-05,Painting,Home Decor,South,Offline,2,3183.24,6366.48,Net Banking,5181
10473,2025-06-22,Curtains,Home Decor,East,Online,2,9014.93,18029.86,Net Banking,7798
10474,2025-06-04,Wheat,Groceries,South,Offline,4,9669.91,38679.64,Net Banking,1698
10475,2024-10-05,Jacket,Clothing,East,Offline,8,474.91,3799.28,Net Banking,9390
10476,2024-11-23,Jacket,Clothing,West,Offline,1,224.95,224.95,Net Banking,6510
10477,2025-02-27,Smartphone,Electronics,East,Offline,8,7813.38,62507.04,Credit Card,8274
10478,2024-11-01,Shampoo,Beauty,West,Offline,8,4194.04,33552.32,UPI,8883
10479,2025-05-11,Sugar,Groceries,South,Online,3,8866.31,26598.93,Cash,1508
10480,2025-06-30,Yoga Mat,Sports,East,Offline,1,3612.53,3612.53,Cash,6606
10481,2024-11-11,Football,Sports,West,Offline,8,4906.91,39255.28,UPI,5836
10482,2024-07-24,Face Wash,Beauty,North,Offline,3,8869.43,26608.29,UPI,8046
10483,2024-10-11,Wheat,Groceries,West,Online,10,1966.74,19667.4,Net Banking,8592
10484,2025-07-04,Cricket Bat,Sports,East,Offline,8,7811.37,62490.96,Cash,2199
10485,2025-04-18,Football,Sports,South,Online,4,6084.86,24339.44,Credit Card,3215
10486,2025-03-18,Laptop,Electronics,West,Offline,2,4397.07,8794.14,UPI,8339
10487,2025-07-15,Curtains,Home Decor,West,Online,3,2673.4,8020.2,Net Banking,3640
10488,2024-08-29,Wheat,Groceries,West,Online,6,8195.57,49173.42,Cash,5848
10489,2025-04-15,T-Shirt,Clothing,East,Online,6,9327.04,55962.24,Net Banking,1710
10490,2024-07-28,Rice,Groceries,West,Online,5,682.36,3411.8,Credit Card,6304
10491,2025-01-10,Headphones,Electronics,North,Online,7,9202.34,64416.38,Cash,4407
10492,2025-02-21,Lamp,Home Decor,South,Offline,10,4329.2,43292,Cash,8695
10493,2025-03-22,Headphones,Electronics,North,Online,5,3249.79,16248.95,Credit Card,6056
10494,2025-06-24,T-Shirt,Clothing,North,Online,2,1905.93,3811.86,Net Banking,5573
10495,2025-01-03,Yoga Mat,Sports,South,Offline,6,3681.97,22091.82,Cash,5581
10496,2025-04-19,Painting,Home Decor,West,Online,3,1625.82,4877.46,Cash,7521
10497,2024-11-15,Jeans,Clothing,North,Online,2,8098.34,16196.68,Cash,2494
10498,2024-11-20,Football,Sports,South,Offline,10,7084.67,70846.7,Net Banking,6605
10499,2024-07-30,Lamp,Home Decor,South,Offline,9,8812.99,79316.91,Net Banking,3470
10500,2025-03-10,Smartphone,Electronics,East,Offline,9,3926.5,35338.5,Net Banking,6729
10501,2025-01-02,Jacket,Clothing,West,Offline,5,5554.6,27773,Credit Card,9136
10502,2025-01-08,Jacket,Clothing,West,Online,3,8543.76,25631.28,Net Banking,9699
10503,2024-09-05,Football,Sports,South,Online,6,5347.75,32086.5,UPI,5492
10504,2024-09-28,Yoga Mat,Sports,North,Online,8,9920.09,79360.72,Net Banking,6074
10505,2024-10-16,Vase,Home Decor,West,Offline,2,4629.42,9258.84,Credit Card,7050
10506,2024-12-16,Shampoo,Beauty,North,Offline,5,5850.7,29253.5,UPI,9533
10507,2024-11-25,Lipstick,Beauty,East,Offline,5,7718.48,38592.4,UPI,2007
10508,2024-10-26,Cricket Bat,Sports,North,Offline,8,9010.1,72080.8,UPI,8408
10509,2024-10-29,Laptop,Electronics,North,Online,9,9112.04,82008.36,UPI,4933
10510,2025-01-22,Jeans,Clothing,North,Online,1,9596.69,9596.69,UPI,9097
10511,2025-03-05,Laptop,Electronics,West,Offline,3,7165.75,21497.25,Net Banking,8908
10512,2025-07-08,Wheat,Groceries,South,Online,6,3530.07,21180.42,Net Banking,4331
10513,2024-10-03,Yoga Mat,Sports,North,Online,4,3151.89,12607.56,Credit Card,3351
10514,2025-07-12,Shampoo,Beauty,East,Offline,4,8437.3,33749.2,Net Banking,9148
10515,2025-03-19,Lamp,Home Decor,West,Online,10,3556.54,35565.4,UPI,5150
10516,2025-03-30,Painting,Home Decor,East,Online,6,4469.68,26818.08,Net Banking,7790
10517,2025-02-11,T-Shirt,Clothing,South,Offline,9,6620.78,59587.02,UPI,7707
10518,2025-02-22,Lamp,Home Decor,South,Offline,4,8242.2,32968.8,Cash,8142
10519,2024-08-30,Sugar,Groceries,East,Online,7,6961.87,48733.09,Credit Card,2118
10520,2025-05-16,Tennis Racket,Sports,West,Offline,9,4909,44181,Net Banking,1872
10521,2025-02-24,Painting,Home Decor,East,Offline,8,7661.45,61291.6,UPI,9976
10522,2024-12-07,Yoga Mat,Sports,East,Offline,2,7011.72,14023.44,UPI,8572
10523,2024-07-28,Face Wash,Beauty,South,Online,1,4547.11,4547.11,Credit Card,1881
10524,2025-01-05,Cricket Bat,Sports,East,Online,4,9570.81,38283.24,Credit Card,2289
10525,2025-04-25,Laptop,Electronics,East,Offline,9,7006.34,63057.06,Cash,2044
10526,2025-04-10,Face Wash,Beauty,East,Offline,6,8298.81,49792.86,Credit Card,5967
10527,2025-07-01,Yoga Mat,Sports,East,Online,4,1267.1,5068.4,UPI,5354
10528,2024-11-07,Wheat,Groceries,North,Online,8,7090.35,56722.8,Cash,6288
10529,2024-09-08,Camera,Electronics,South,Online,9,9262.33,83360.97,UPI,7052
10530,2025-05-23,Laptop,Electronics,East,Online,5,6804.98,34024.9,Credit Card,3617
10531,2024-11-06,Lipstick,Beauty,North,Online,3,1158.32,3474.96,Cash,8950
10532,2024-10-20,Face Wash,Beauty,South,Online,3,7125.4,21376.2,Credit Card,9722
10533,2024-07-31,Curtains,Home Decor,North,Offline,7,2723.6,19065.2,Net Banking,7490
10534,2025-02-13,Vase,Home Decor,North,Online,7,2191.33,15339.31,Credit Card,4428
10535,2024-08-11,Jeans,Clothing,East,Offline,4,9679.28,38717.12,Credit Card,3993
10536,2024-10-12,Oil,Groceries,West,Online,2,8017.72,16035.44,Cash,7431
10537,2025-02-28,Camera,Electronics,South,Online,1,6661.72,6661.72,Net Banking,6157
10538,2025-01-15,Wheat,Groceries,East,Online,6,8035.38,48212.28,Cash,1828
10539,2025-04-08,Lamp,Home Decor,South,Online,2,8555.81,17111.62,Net Banking,8423
10540,2024-11-19,T-Shirt,Clothing,West,Offline,4,7500.36,30001.44,Net Banking,8913
10541,2025-05-11,Jeans,Clothing,North,Offline,8,314.44,2515.52,UPI,6484
10542,2025-01-21,Smartphone,Electronics,North,Offline,4,651.35,2605.4,Credit Card,9833
10543,2024-07-20,Camera,Electronics,South,Online,10,6946.59,69465.9,Net Banking,8956
10544,2024-10-19,Rice,Groceries,East,Online,6,9597,57582,Credit Card,4942
10545,2024-12-09,Perfume,Beauty,West,Offline,1,4094.76,4094.76,UPI,9853
10546,2024-09-03,Headphones,Electronics,West,Offline,8,6769.74,54157.92,UPI,9870
10547,2025-05-17,Wheat,Groceries,West,Offline,4,8856.44,35425.76,UPI,6047
10548,2024-10-15,Lamp,Home Decor,North,Online,1,9857.35,9857.35,UPI,1635
10549,2024-08-26,Sweater,Clothing,East,Offline,1,8073.54,8073.54,Cash,8991
10550,2024-11-02,Smartphone,Electronics,West,Offline,8,1240.2,9921.6,UPI,2795
10551,2024-09-10,Jeans,Clothing,West,Online,10,4160.47,41604.7,Credit Card,5927
10552,2025-05-17,Face Wash,Beauty,West,Online,3,5242.04,15726.12,Credit Card,9846
10553,2025-06-08,Face Wash,Beauty,South,Offline,4,6392.99,25571.96,Cash,8145
10554,2025-01-23,Tennis Racket,Sports,West,Offline,8,5307.43,42459.44,Net Banking,6779
10555,2025-06-06,Camera,Electronics,North,Offline,9,5048.74,45438.66,UPI,6522
10556,2025-01-30,Lipstick,Beauty,North,Offline,5,9350.77,46753.85,Cash,1403
10557,2024-10-05,Yoga Mat,Sports,West,Online,4,5076.37,20305.48,Cash,6244
10558,2024-11-29,Lipstick,Beauty,South,Offline,7,6661.3,46629.1,Net Banking,5962
10559,2024-09-22,Yoga Mat,Sports,East,Online,3,2401.02,7203.06,Net Banking,8787
10560,2024-11-29,Sweater,Clothing,West,Offline,6,3085.72,18514.32,Cash,2608
10561,2024-10-02,Face Wash,Beauty,South,Offline,3,6663.22,19989.66,Credit Card,8572
10562,2025-06-11,Perfume,Beauty,North,Online,3,1056.29,3168.87,UPI,9745
10563,2024-09-25,Yoga Mat,Sports,East,Online,2,6649.78,13299.56,Net Banking,2979
10564,2024-12-11,Smartphone,Electronics,North,Online,1,3166.36,3166.36,UPI,1547
10565,2024-08-03,Laptop,Electronics,South,Online,7,6797.77,47584.39,UPI,5785
10566,2024-12-08,Wheat,Groceries,West,Online,2,2238.94,4477.88,UPI,7922
10567,2024-12-09,Perfume,Beauty,North,Offline,4,958.87,3835.48,Credit Card,6724
10568,2025-04-14,Tennis Racket,Sports,North,Offline,4,511.39,2045.56,Cash,6369
10569,2025-01-13,Sweater,Clothing,West,Offline,7,3757.79,26304.53,Cash,5529
10570,2025-03-21,Perfume,Beauty,East,Online,8,4032.42,32259.36,Cash,4578
10571,2024-09-29,Vase,Home Decor,North,Offline,2,6904.62,13809.24,Net Banking,4882
10572,2025-07-14,Oil,Groceries,East,Online,3,1915.23,5745.69,UPI,6419
10573,2024-11-08,Face Wash,Beauty,North,Online,10,650.75,6507.5,Credit Card,4950
10574,2025-02-12,Tennis Racket,Sports,East,Online,5,1317.75,6588.75,Cash,5111
10575,2025-01-18,Vase,Home Decor,West,Offline,4,5400.87,21603.48,Credit Card,4413
10576,2025-05-26,Lamp,Home Decor,East,Offline,6,6322.04,37932.24,UPI,8198
10577,2024-11-04,Jacket,Clothing,West,Online,6,6562.38,39374.28,Credit Card,3602
10578,2025-04-02,Sugar,Groceries,North,Offline,4,2410.35,9641.4,UPI,8848
10579,2024-12-21,Headphones,Electronics,North,Online,4,9673.42,38693.68,Net Banking,7604
10580,2024-12-09,Face Wash,Beauty,South,Offline,3,1237.2,3711.6,Net Banking,6282
10581,2025-02-27,Yoga Mat,Sports,West,Offline,8,631.91,5055.28,Credit Card,7863
10582,2024-12-29,Wheat,Groceries,West,Offline,10,3082.65,30826.5,Net Banking,3142
10583,2025-01-14,Laptop,Electronics,West,Offline,7,1937.67,13563.69,Net Banking,2625
10584,2025-06-25,T-Shirt,Clothing,West,Online,6,308.78,1852.68,Credit Card,9368
10585,2025-01-07,Jeans,Clothing,South,Online,4,5979.55,23918.2,Net Banking,9880
10586,2024-09-05,Football,Sports,West,Online,5,4186.85,20934.25,UPI,1366
10587,2025-06-02,Jacket,Clothing,West,Offline,6,1029.73,6178.38,Credit Card,7406
10588,2024-10-26,Perfume,Beauty,East,Offline,10,1556.82,15568.2,Net Banking,1149
10589,2025-06-17,Laptop,Electronics,West,Offline,6,6603.28,39619.68,UPI,4875
10590,2025-06-17,Tennis Racket,Sports,East,Offline,9,6323.73,56913.57,UPI,2573
10591,2025-04-15,Wheat,Groceries,South,Offline,6,8883.5,53301,Cash,3264
10592,2025-04-30,Jacket,Clothing,East,Online,4,9257.2,37028.8,Net Banking,8639
10593,2024-12-20,Shampoo,Beauty,South,Online,7,7500.95,52506.65,UPI,7076
10594,2024-09-17,Tennis Racket,Sports,North,Offline,1,9583.77,9583.77,Credit Card,8576
10595,2025-05-30,Curtains,Home Decor,South,Online,8,4228.6,33828.8,Credit Card,5237
10596,2024-08-13,Oil,Groceries,East,Offline,7,5955.11,41685.77,UPI,4790
10597,2025-03-26,Curtains,Home Decor,South,Offline,9,3533.61,31802.49,Cash,4534
10598,2025-05-26,Perfume,Beauty,East,Online,8,717.97,5743.76,Cash,6839
10599,2025-05-27,Lamp,Home Decor,South,Offline,10,8877.27,88772.7,Credit Card,8223
10600,2025-06-21,Yoga Mat,Sports,West,Online,6,9114.18,54685.08,Net Banking,8106
10601,2025-05-31,Perfume,Beauty,West,Online,3,2951.02,8853.06,Cash,5238
10602,2025-04-20,Sweater,Clothing,East,Offline,3,9589.12,28767.36,Cash,3132
10603,2024-12-05,Vase,Home Decor,North,Offline,4,8591.69,34366.76,UPI,9064
10604,2025-07-03,Laptop,Electronics,East,Offline,3,8753.59,26260.77,UPI,5853
10605,2025-04-26,Yoga Mat,Sports,North,Online,9,3972.98,35756.82,Net Banking,2855
10606,2024-09-07,Lamp,Home Decor,West,Offline,10,3501.29,35012.9,Credit Card,4659
10607,2024-09-07,Cricket Bat,Sports,South,Offline,4,4319.54,17278.16,UPI,5549
10608,2025-01-31,Face Wash,Beauty,East,Online,10,9528.04,95280.4,Cash,5259
10609,2025-05-03,Curtains,Home Decor,East,Online,9,1626.9,14642.1,Net Banking,3203
10610,2024-08-26,Lipstick,Beauty,East,Offline,9,703.82,6334.38,Credit Card,4821
10611,2025-01-24,Rice,Groceries,East,Online,5,9854.93,49274.65,Net Banking,7626
10612,2024-11-05,Oil,Groceries,North,Offline,2,837.6,1675.2,Cash,4204
10613,2025-03-27,Vase,Home Decor,West,Online,2,4207.78,8415.56,UPI,3919
10614,2025-01-03,Sweater,Clothing,South,Online,1,6150.74,6150.74,Credit Card,2309
10615,2025-03-23,Painting,Home Decor,East,Online,8,9852.87,78822.96,Cash,7347
10616,2024-10-02,Football,Sports,North,Online,9,4782.1,43038.9,Credit Card,1267
10617,2025-02-01,T-Shirt,Clothing,South,Offline,4,7754.59,31018.36,Net Banking,3796
10618,2024-11-30,Oil,Groceries,West,Online,6,8192.43,49154.58,Net Banking,8633
10619,2024-07-20,Rice,Groceries,West,Online,10,7980.06,79800.6,Credit Card,8837
10620,2025-01-31,Rice,Groceries,South,Offline,2,9671.67,19343.34,Cash,1154
10621,2025-01-26,Rice,Groceries,West,Offline,1,7656.45,7656.45,Credit Card,9396
10622,2025-01-08,Lamp,Home Decor,North,Offline,7,5143.35,36003.45,Credit Card,8908
10623,2025-04-12,Lipstick,Beauty,West,Online,4,9717.41,38869.64,Credit Card,4250
10624,2025-04-20,Smartphone,Electronics,East,Online,1,6702.99,6702.99,Cash,5839
10625,2025-04-09,Cricket Bat,Sports,North,Online,3,3989.34,11968.02,UPI,2973
10626,2025-07-06,Sugar,Groceries,South,Offline,8,3436.17,27489.36,UPI,6997
10627,2024-08-17,Tennis Racket,Sports,North,Offline,10,3436.76,34367.6,UPI,5726
10628,2024-10-12,Laptop,Electronics,South,Offline,1,8051.75,8051.75,UPI,6179
10629,2024-08-21,Vase,Home Decor,East,Online,10,5846.89,58468.9,UPI,4258
10630,2024-08-04,Painting,Home Decor,North,Online,3,9967.16,29901.48,Cash,8229
10631,2025-03-30,Vase,Home Decor,South,Offline,2,1366.3,2732.6,Net Banking,4938
10632,2024-08-21,Cricket Bat,Sports,West,Offline,10,229.33,2293.3,Net Banking,5372
10633,2025-01-13,Curtains,Home Decor,East,Offline,5,249.58,1247.9,UPI,2674
10634,2024-08-05,Yoga Mat,Sports,South,Online,5,7802.79,39013.95,Cash,7166
10635,2024-08-20,Headphones,Electronics,East,Online,10,5453.78,54537.8,Net Banking,9253
10636,2024-10-11,Sweater,Clothing,South,Offline,1,9148.03,9148.03,UPI,1054
10637,2024-11-28,Cricket Bat,Sports,West,Online,4,4368.16,17472.64,Credit Card,3866
10638,2025-01-31,Shampoo,Beauty,South,Offline,5,6005.37,30026.85,Cash,3928
10639,2024-12-02,Lipstick,Beauty,North,Offline,6,839.84,5039.04,Cash,4158
10640,2024-07-30,Smartphone,Electronics,West,Offline,7,2688.77,18821.39,Net Banking,8211
10641,2024-09-18,Lamp,Home Decor,East,Online,3,3069.86,9209.58,Net Banking,2257
10642,2025-06-30,Headphones,Electronics,North,Offline,2,1613.08,3226.16,Net Banking,5848
10643,2024-09-15,Curtains,Home Decor,North,Online,2,9218.85,18437.7,Credit Card,3805
10644,2025-06-19,Tennis Racket,Sports,South,Offline,8,1621.92,12975.36,UPI,7302
10645,2025-06-26,Cricket Bat,Sports,South,Offline,1,3587.26,3587.26,Credit Card,1855
10646,2024-11-19,Yoga Mat,Sports,North,Online,2,6631.55,13263.1,Net Banking,6072
10647,2025-01-09,Vase,Home Decor,North,Online,1,3520.23,3520.23,UPI,8843
10648,2025-01-06,Rice,Groceries,North,Offline,1,3019.83,3019.83,Credit Card,5404
10649,2024-12-27,Headphones,Electronics,East,Online,10,8580.19,85801.9,Cash,8549
10650,2025-07-05,Camera,Electronics,South,Offline,3,4239.9,12719.7,Net Banking,6310
10651,2024-10-07,Shampoo,Beauty,East,Offline,4,8540.42,34161.68,Net Banking,5075
10652,2025-02-21,Rice,Groceries,West,Online,8,1007.63,8061.04,Net Banking,9843
10653,2025-07-13,Lipstick,Beauty,East,Offline,6,9402.88,56417.28,Cash,5071
10654,2024-08-21,Curtains,Home Decor,West,Online,5,9462.93,47314.65,Cash,7135
10655,2025-02-17,T-Shirt,Clothing,South,Online,9,2824.9,25424.1,UPI,6698
10656,2024-08-01,Smartphone,Electronics,South,Offline,3,5123.78,15371.34,Credit Card,9741
10657,2025-03-21,Laptop,Electronics,East,Online,3,6813.13,20439.39,UPI,7262
10658,2024-09-12,Football,Sports,East,Online,7,3843.57,26904.99,Cash,5831
10659,2024-12-20,T-Shirt,Clothing,South,Online,1,7796.58,7796.58,Net Banking,6711
10660,2024-09-18,Camera,Electronics,North,Offline,3,9133.83,27401.49,UPI,7675
10661,2024-10-12,Football,Sports,East,Online,5,5689.57,28447.85,Cash,1426
10662,2024-09-29,Oil,Groceries,East,Online,7,7774.42,54420.94,UPI,8168
10663,2024-10-30,Tennis Racket,Sports,North,Offline,4,5212.87,20851.48,Net Banking,2686
10664,2025-03-09,Wheat,Groceries,North,Online,2,9356.4,18712.8,Cash,3941
10665,2025-03-23,Headphones,Electronics,North,Online,1,5192.28,5192.28,Cash,5269
10666,2025-07-04,Rice,Groceries,North,Online,4,5004.06,20016.24,Net Banking,5855
10667,2025-06-15,Painting,Home Decor,East,Offline,1,1758.36,1758.36,Net Banking,8020
10668,2025-04-27,Face Wash,Beauty,South,Offline,5,6940.05,34700.25,UPI,9109
10669,2024-10-12,T-Shirt,Clothing,South,Online,9,5613.08,50517.72,Credit Card,1167
10670,2025-02-06,Face Wash,Beauty,East,Online,3,9603.8,28811.4,Credit Card,9413
10671,2025-03-22,Face Wash,Beauty,North,Online,2,606.24,1212.48,Net Banking,7283
10672,2024-10-31,Perfume,Beauty,East,Offline,3,2638.41,7915.23,Net Banking,6635
10673,2024-08-04,Yoga Mat,Sports,East,Offline,10,6963,69630,UPI,9877
